LOG DES ATTAQUES
time;att_team;att_type;att_x;att_y;tgt_team;tgt_type;tgt_x;tgt_y;dist;dmg;hp_before;hp_after
51.80;B;Crossbowman;84.00;77.00;A;Knight;83.15;77.03;0.85;4.00;40.00;36.00
51.80;B;Crossbowman;84.00;79.00;A;Knight;83.15;77.03;2.14;4.00;36.00;32.00
51.90;B;Crossbowman;84.00;47.00;A;Knight;80.81;49.19;3.87;4.00;56.00;52.00
51.90;B;Crossbowman;84.00;59.00;A;Pikeman;80.98;55.26;4.81;8.00;39.00;31.00
52.50;B;Crossbowman;84.00;55.00;A;Pikeman;81.64;55.20;2.37;8.00;31.00;23.00
52.50;B;Crossbowman;84.00;57.00;A;Pikeman;81.64;55.20;2.97;0.00;23.00;23.00
52.50;B;Crossbowman;84.00;81.00;A;Knight;83.15;77.03;4.06;4.00;32.00;28.00
52.60;B;Crossbowman;84.00;45.00;A;Knight;81.92;49.12;4.62;4.00;52.00;48.00
52.60;B;Crossbowman;84.00;63.00;A;Pikeman;79.55;64.88;4.83;8.00;55.00;47.00
52.60;B;Crossbowman;84.00;65.00;A;Knight;79.92;66.69;4.41;4.00;60.00;56.00
52.60;B;Crossbowman;84.00;67.00;A;Knight;79.93;67.16;4.07;4.00;56.00;52.00
52.60;B;Crossbowman;84.00;69.00;A;Knight;79.93;67.16;4.47;0.00;52.00;52.00
53.20;B;Crossbowman;84.00;49.00;A;Knight;82.88;49.07;1.12;0.00;48.00;48.00
53.20;B;Crossbowman;84.00;51.00;A;Knight;83.14;51.11;0.86;4.00;34.00;30.00
53.20;B;Crossbowman;84.00;53.00;A;Knight;83.17;53.12;0.84;4.00;34.00;30.00
53.20;B;Crossbowman;84.00;73.00;A;Knight;83.15;77.03;4.12;4.00;28.00;24.00
53.30;A;Knight;83.12;51.12;B;Crossbowman;84.00;51.00;0.89;8.00;35.00;27.00
53.30;A;Knight;83.16;52.88;B;Crossbowman;84.00;53.00;0.85;8.00;35.00;27.00
53.30;A;Knight;83.15;53.13;B;Crossbowman;84.00;53.00;0.86;8.00;27.00;19.00
53.30;A;Knight;83.14;51.11;B;Crossbowman;84.00;51.00;0.86;8.00;27.00;19.00
53.30;A;Knight;83.16;52.88;B;Crossbowman;84.00;53.00;0.85;8.00;19.00;11.00
53.30;A;Knight;83.17;53.12;B;Crossbowman;84.00;53.00;0.84;8.00;11.00;3.00
53.30;B;Crossbowman;84.00;71.00;A;Knight;81.05;67.12;4.88;0.00;52.00;52.00
53.60;A;Knight;83.36;49.04;B;Crossbowman;84.00;49.00;0.64;8.00;35.00;27.00
53.60;A;Knight;83.15;77.03;B;Crossbowman;84.00;77.00;0.85;8.00;19.00;11.00
53.60;A;Knight;83.36;49.04;B;Crossbowman;84.00;49.00;0.64;8.00;27.00;19.00
53.60;A;Knight;83.15;77.03;B;Crossbowman;84.00;77.00;0.85;8.00;11.00;3.00
53.80;B;Crossbowman;84.00;75.00;A;Knight;83.15;77.03;2.20;4.00;24.00;20.00
53.80;B;Crossbowman;84.00;77.00;A;Knight;83.15;77.03;0.85;4.00;20.00;16.00
53.80;B;Crossbowman;84.00;79.00;A;Knight;83.15;77.03;2.14;4.00;16.00;12.00
53.90;A;Pikeman;83.05;55.08;B;Crossbowman;84.00;55.00;0.95;4.00;35.00;31.00
53.90;A;Pikeman;83.06;55.08;B;Crossbowman;84.00;55.00;0.95;4.00;31.00;27.00
53.90;A;Pikeman;83.06;55.08;B;Crossbowman;84.00;55.00;0.94;4.00;27.00;23.00
53.90;A;Knight;83.33;50.93;B;Crossbowman;84.00;51.00;0.67;8.00;19.00;11.00
53.90;A;Knight;83.35;50.93;B;Crossbowman;84.00;51.00;0.66;8.00;11.00;3.00
53.90;B;Crossbowman;84.00;47.00;A;Knight;83.36;49.04;2.14;4.00;48.00;44.00
53.90;B;Crossbowman;84.00;59.00;A;Pikeman;83.06;55.08;4.03;8.00;23.00;15.00
54.00;B;Crossbowman;84.00;43.00;A;Pikeman;81.37;47.08;4.85;8.00;27.00;19.00
54.00;B;Crossbowman;84.00;61.00;A;Pikeman;81.09;64.92;4.88;8.00;47.00;39.00
54.20;A;Pikeman;83.23;76.98;B;Crossbowman;84.00;77.00;0.77;4.00;3.00;0.00
54.50;A;Pikeman;83.12;53.03;B;Crossbowman;84.00;53.00;0.88;4.00;3.00;0.00
54.50;A;Crossbowman;79.15;54.88;B;Crossbowman;84.00;55.00;4.85;5.00;23.00;18.00
54.50;A;Crossbowman;79.20;55.48;B;Crossbowman;84.00;55.00;4.83;5.00;18.00;13.00
54.50;B;Crossbowman;84.00;55.00;A;Pikeman;83.06;55.08;0.94;0.00;15.00;15.00
54.50;B;Crossbowman;84.00;57.00;A;Pikeman;83.06;55.08;2.14;8.00;15.00;7.00
54.50;B;Crossbowman;84.00;81.00;A;Knight;83.21;77.18;3.90;4.00;12.00;8.00
54.60;B;Crossbowman;84.00;45.00;A;Pikeman;82.03;47.06;2.85;8.00;19.00;11.00
54.60;B;Crossbowman;84.00;63.00;A;Pikeman;81.75;64.94;2.97;8.00;39.00;31.00
54.60;B;Crossbowman;84.00;65.00;A;Knight;83.11;66.93;2.13;4.00;56.00;52.00
54.60;B;Crossbowman;84.00;67.00;A;Knight;83.13;67.03;0.87;4.00;52.00;48.00
54.60;B;Crossbowman;84.00;69.00;A;Knight;83.13;67.03;2.15;4.00;48.00;44.00
54.80;A;Pikeman;83.01;49.03;B;Crossbowman;84.00;49.00;0.99;4.00;19.00;15.00
54.80;A;Pikeman;83.03;49.03;B;Crossbowman;84.00;49.00;0.97;4.00;15.00;11.00
54.80;A;Pikeman;83.03;49.03;B;Crossbowman;84.00;49.00;0.97;4.00;11.00;7.00
54.80;A;Knight;83.27;66.95;B;Crossbowman;84.00;67.00;0.73;8.00;35.00;27.00
54.80;A;Knight;83.29;67.03;B;Crossbowman;84.00;67.00;0.71;8.00;27.00;19.00
54.80;A;Knight;83.23;67.01;B;Crossbowman;84.00;67.00;0.77;8.00;19.00;11.00
54.80;A;Knight;83.28;66.95;B;Crossbowman;84.00;67.00;0.72;8.00;11.00;3.00
54.80;A;Knight;83.29;67.03;B;Crossbowman;84.00;67.00;0.71;8.00;3.00;0.00
54.80;A;Crossbowman;79.12;47.19;B;Crossbowman;84.00;47.00;4.89;5.00;35.00;30.00
55.10;A;Pikeman;83.14;48.97;B;Crossbowman;84.00;49.00;0.86;4.00;7.00;3.00
55.10;A;Pikeman;83.30;49.01;B;Crossbowman;84.00;49.00;0.70;4.00;3.00;0.00
55.10;A;Pikeman;83.19;50.88;B;Crossbowman;84.00;51.00;0.82;4.00;3.00;0.00
55.10;A;Crossbowman;79.17;47.25;B;Crossbowman;84.00;47.00;4.84;0.00;30.00;30.00
55.10;A;Crossbowman;79.07;47.32;B;Crossbowman;84.00;47.00;4.94;5.00;30.00;25.00
55.20;B;Crossbowman;84.00;73.00;A;Pikeman;83.55;76.15;3.19;8.00;55.00;47.00
55.30;B;Crossbowman;84.00;71.00;A;Knight;83.45;67.48;3.56;4.00;44.00;40.00
55.40;A;Knight;83.72;78.35;B;Crossbowman;84.00;79.00;0.70;8.00;35.00;27.00
55.40;A;Knight;83.72;78.35;B;Crossbowman;84.00;79.00;0.70;8.00;27.00;19.00
55.40;A;Crossbowman;79.26;63.19;B;Crossbowman;84.00;63.00;4.75;5.00;35.00;30.00
55.40;A;Crossbowman;79.04;64.53;B;Crossbowman;84.00;65.00;4.98;5.00;35.00;30.00
55.40;B;Crossbowman;84.00;83.00;A;Knight;83.72;78.35;4.66;4.00;8.00;4.00
55.70;A;Pikeman;83.12;47.02;B;Crossbowman;84.00;47.00;0.88;4.00;25.00;21.00
55.70;A;Pikeman;83.10;47.10;B;Crossbowman;84.00;47.00;0.90;4.00;21.00;17.00
55.70;A;Pikeman;83.71;75.75;B;Crossbowman;84.00;75.00;0.81;4.00;35.00;31.00
55.70;A;Pikeman;83.67;75.76;B;Crossbowman;84.00;75.00;0.83;4.00;31.00;27.00
55.70;A;Pikeman;83.66;75.78;B;Crossbowman;84.00;75.00;0.85;4.00;27.00;23.00
55.70;A;Pikeman;83.74;78.26;B;Crossbowman;84.00;79.00;0.79;4.00;19.00;15.00
55.70;A;Pikeman;83.50;78.23;B;Crossbowman;84.00;79.00;0.91;4.00;15.00;11.00
55.70;A;Pikeman;83.12;47.03;B;Crossbowman;84.00;47.00;0.88;4.00;17.00;13.00
55.70;A;Pikeman;83.11;47.10;B;Crossbowman;84.00;47.00;0.90;4.00;13.00;9.00
55.70;A;Pikeman;83.71;75.74;B;Crossbowman;84.00;75.00;0.80;4.00;23.00;19.00
55.70;A;Pikeman;83.71;75.75;B;Crossbowman;84.00;75.00;0.81;4.00;19.00;15.00
55.70;A;Pikeman;83.67;75.76;B;Crossbowman;84.00;75.00;0.83;4.00;15.00;11.00
55.70;A;Pikeman;83.66;75.78;B;Crossbowman;84.00;75.00;0.85;4.00;11.00;7.00
55.70;A;Pikeman;83.74;78.26;B;Crossbowman;84.00;79.00;0.78;4.00;11.00;7.00
55.70;A;Pikeman;83.51;78.23;B;Crossbowman;84.00;79.00;0.91;4.00;7.00;3.00
55.70;A;Pikeman;83.12;47.03;B;Crossbowman;84.00;47.00;0.88;4.00;9.00;5.00
55.70;A;Pikeman;83.11;47.10;B;Crossbowman;84.00;47.00;0.89;4.00;5.00;1.00
55.70;A;Pikeman;83.71;75.74;B;Crossbowman;84.00;75.00;0.80;4.00;7.00;3.00
55.70;A;Pikeman;83.71;75.75;B;Crossbowman;84.00;75.00;0.81;4.00;3.00;0.00
55.70;A;Pikeman;83.74;78.26;B;Crossbowman;84.00;79.00;0.78;4.00;3.00;0.00
55.70;A;Knight;83.75;54.44;B;Crossbowman;84.00;55.00;0.61;8.00;13.00;5.00
55.70;A;Knight;83.75;54.44;B;Crossbowman;84.00;55.00;0.61;8.00;5.00;0.00
55.70;A;Crossbowman;79.13;44.79;B;Crossbowman;84.00;45.00;4.87;5.00;35.00;30.00
55.70;A;Crossbowman;79.10;44.80;B;Crossbowman;84.00;45.00;4.90;0.00;30.00;30.00
55.70;A;Crossbowman;79.01;44.82;B;Crossbowman;84.00;45.00;4.99;5.00;30.00;25.00
55.70;A;Crossbowman;79.05;44.86;B;Crossbowman;84.00;45.00;4.95;5.00;25.00;20.00
55.70;A;Crossbowman;79.28;46.56;B;Crossbowman;84.00;47.00;4.74;5.00;1.00;0.00
55.90;B;Crossbowman;84.00;59.00;A;Pikeman;83.06;55.08;4.03;0.00;7.00;7.00
56.00;A;Pikeman;83.17;64.98;B;Crossbowman;84.00;65.00;0.83;4.00;30.00;26.00
56.00;A;Pikeman;83.17;64.98;B;Crossbowman;84.00;65.00;0.83;4.00;26.00;22.00
56.00;A;Pikeman;83.17;64.98;B;Crossbowman;84.00;65.00;0.83;4.00;22.00;18.00
56.00;A;Knight;83.61;68.35;B;Crossbowman;84.00;69.00;0.76;8.00;35.00;27.00
56.00;A;Knight;83.75;68.35;B;Crossbowman;84.00;69.00;0.70;8.00;27.00;19.00
56.00;A;Knight;83.61;68.36;B;Crossbowman;84.00;69.00;0.75;8.00;19.00;11.00
56.00;A;Crossbowman;79.17;71.09;B;Crossbowman;84.00;71.00;4.83;5.00;35.00;30.00
56.00;B;Crossbowman;84.00;43.00;A;Pikeman;83.17;46.92;4.01;8.00;11.00;3.00
56.00;B;Crossbowman;84.00;61.00;A;Pikeman;83.17;64.98;4.06;8.00;31.00;23.00
56.30;A;Crossbowman;79.28;71.12;B;Crossbowman;84.00;71.00;4.72;5.00;30.00;25.00
56.30;A;Crossbowman;79.19;71.25;B;Crossbowman;84.00;71.00;4.81;0.00;25.00;25.00
56.50;A;Crossbowman;79.47;55.56;B;Crossbowman;84.00;57.00;4.75;5.00;35.00;30.00
56.50;B;Crossbowman;84.00;57.00;A;Pikeman;83.35;55.67;1.48;0.00;7.00;7.00
56.50;B;Crossbowman;84.00;81.00;A;Knight;83.82;79.31;1.70;4.00;4.00;0.00
56.60;A;Pikeman;83.38;65.63;B;Crossbowman;84.00;65.00;0.89;4.00;18.00;14.00
56.60;A;Pikeman;83.38;65.63;B;Crossbowman;84.00;65.00;0.89;4.00;14.00;10.00
56.60;A;Pikeman;83.38;65.63;B;Crossbowman;84.00;65.00;0.89;4.00;10.00;6.00
56.60;A;Knight;83.78;65.60;B;Crossbowman;84.00;65.00;0.64;8.00;6.00;0.00
56.60;A;Knight;83.78;68.38;B;Crossbowman;84.00;69.00;0.66;8.00;11.00;3.00
56.60;A;Knight;83.75;68.35;B;Crossbowman;84.00;69.00;0.70;8.00;3.00;0.00
56.60;A;Crossbowman;79.68;55.11;B;Crossbowman;84.00;57.00;4.72;0.00;30.00;30.00
56.60;A;Crossbowman;79.14;70.82;B;Crossbowman;84.00;71.00;4.86;5.00;25.00;20.00
56.60;B;Crossbowman;84.00;45.00;A;Pikeman;83.43;46.32;1.44;8.00;3.00;0.00
56.60;B;Crossbowman;84.00;63.00;A;Pikeman;83.17;64.98;2.14;8.00;23.00;15.00
56.80;A;Crossbowman;79.64;46.95;B;Crossbowman;84.00;45.00;4.77;0.00;20.00;20.00
56.90;A;Crossbowman;80.12;48.03;B;Crossbowman;84.00;45.00;4.92;0.00;20.00;20.00
56.90;A;Crossbowman;80.12;48.00;B;Crossbowman;84.00;45.00;4.91;5.00;20.00;15.00
57.10;A;Crossbowman;79.69;47.01;B;Crossbowman;84.00;45.00;4.76;5.00;15.00;10.00
57.10;A;Crossbowman;79.59;47.07;B;Crossbowman;84.00;45.00;4.87;5.00;10.00;5.00
57.20;A;Pikeman;83.64;56.27;B;Crossbowman;84.00;57.00;0.82;4.00;30.00;26.00
57.20;A;Pikeman;83.64;56.27;B;Crossbowman;84.00;57.00;0.82;4.00;26.00;22.00
57.20;A;Pikeman;83.64;56.27;B;Crossbowman;84.00;57.00;0.82;4.00;22.00;18.00
57.20;A;Knight;83.92;80.26;B;Crossbowman;84.00;81.00;0.74;8.00;35.00;27.00
57.20;A;Crossbowman;79.35;69.34;B;Crossbowman;84.00;71.00;4.94;0.00;20.00;20.00
57.20;A;Crossbowman;79.25;72.76;B;Crossbowman;84.00;73.00;4.75;0.00;35.00;35.00
57.20;B;Crossbowman;84.00;73.00;A;Pikeman;83.86;74.32;1.33;8.00;47.00;39.00
57.30;B;Crossbowman;84.00;71.00;A;Knight;83.85;69.18;1.83;4.00;40.00;36.00
57.40;A;Crossbowman;79.26;63.19;B;Crossbowman;84.00;63.00;4.75;5.00;30.00;25.00
57.40;A;Crossbowman;79.32;64.45;B;Crossbowman;84.00;63.00;4.90;5.00;25.00;20.00
57.40;B;Crossbowman;84.00;83.00;A;Knight;83.92;80.26;2.74;4.00;70.00;66.00
57.50;A;Knight;83.92;45.74;B;Crossbowman;84.00;45.00;0.74;8.00;5.00;0.00
57.50;A;Knight;83.94;56.35;B;Crossbowman;84.00;57.00;0.65;8.00;18.00;10.00
57.50;A;Knight;83.94;56.35;B;Crossbowman;84.00;57.00;0.65;8.00;10.00;2.00
57.50;B;Crossbowman;84.00;41.00;A;Knight;83.92;45.74;4.74;4.00;44.00;40.00
57.80;A;Pikeman;83.90;56.20;B;Crossbowman;84.00;57.00;0.80;4.00;2.00;0.00
57.80;A;Pikeman;83.92;73.78;B;Crossbowman;84.00;73.00;0.78;4.00;35.00;31.00
57.80;A;Pikeman;83.90;73.80;B;Crossbowman;84.00;73.00;0.80;4.00;31.00;27.00
57.80;A;Pikeman;83.90;73.81;B;Crossbowman;84.00;73.00;0.82;4.00;27.00;23.00
57.80;A;Pikeman;83.86;80.19;B;Crossbowman;84.00;81.00;0.83;4.00;27.00;23.00
57.80;A;Crossbowman;79.66;69.05;B;Crossbowman;84.00;71.00;4.75;5.00;20.00;15.00
57.80;A;Crossbowman;79.02;73.47;B;Crossbowman;84.00;73.00;5.00;0.00;23.00;23.00
57.90;B;Crossbowman;84.00;59.00;A;Knight;83.94;56.35;2.65;4.00;30.00;26.00
58.00;A;Crossbowman;79.17;71.09;B;Crossbowman;84.00;71.00;4.83;0.00;15.00;15.00
58.00;B;Crossbowman;84.00;43.00;A;Knight;83.93;45.26;2.26;4.00;40.00;36.00
58.00;B;Crossbowman;84.00;61.00;A;Pikeman;83.68;63.76;2.78;8.00;15.00;7.00
58.10;A;Knight;83.89;70.25;B;Crossbowman;84.00;71.00;0.76;8.00;15.00;7.00
58.10;A;Knight;83.94;63.68;B;Crossbowman;84.00;63.00;0.69;8.00;20.00;12.00
58.10;A;Knight;83.94;70.30;B;Crossbowman;84.00;71.00;0.71;8.00;7.00;0.00
58.10;A;Crossbowman;79.40;44.69;B;Crossbowman;84.00;43.00;4.90;5.00;35.00;30.00
58.10;A;Crossbowman;79.37;44.70;B;Crossbowman;84.00;43.00;4.93;5.00;30.00;25.00
58.10;A;Crossbowman;79.32;44.76;B;Crossbowman;84.00;43.00;5.00;5.00;25.00;20.00
58.10;A;Crossbowman;79.38;73.97;B;Crossbowman;84.00;73.00;4.72;5.00;23.00;18.00
58.10;A;Crossbowman;79.19;74.06;B;Crossbowman;84.00;73.00;4.93;5.00;18.00;13.00
58.40;A;Knight;83.94;63.68;B;Crossbowman;84.00;63.00;0.69;8.00;12.00;4.00
58.40;A;Crossbowman;79.55;44.62;B;Crossbowman;84.00;43.00;4.74;5.00;20.00;15.00
58.50;B;Crossbowman;84.00;81.00;A;Knight;83.92;80.26;0.74;4.00;66.00;62.00
58.60;B;Crossbowman;84.00;63.00;A;Knight;83.94;63.68;0.69;0.00;52.00;52.00
58.70;A;Pikeman;83.92;73.78;B;Crossbowman;84.00;73.00;0.79;4.00;13.00;9.00
58.70;A;Pikeman;83.90;73.80;B;Crossbowman;84.00;73.00;0.80;4.00;9.00;5.00
58.70;A;Pikeman;83.90;73.81;B;Crossbowman;84.00;73.00;0.82;4.00;5.00;1.00
58.70;A;Pikeman;83.93;80.23;B;Crossbowman;84.00;81.00;0.77;4.00;23.00;19.00
58.70;A;Pikeman;83.85;80.18;B;Crossbowman;84.00;81.00;0.83;4.00;19.00;15.00
58.70;A;Pikeman;83.92;73.78;B;Crossbowman;84.00;73.00;0.78;4.00;1.00;0.00
58.70;A;Pikeman;83.93;80.23;B;Crossbowman;84.00;81.00;0.77;4.00;15.00;11.00
58.70;A;Pikeman;83.85;80.18;B;Crossbowman;84.00;81.00;0.83;4.00;11.00;7.00
58.70;A;Pikeman;83.93;80.23;B;Crossbowman;84.00;81.00;0.77;4.00;7.00;3.00
58.90;B;Crossbowman;84.00;39.00;A;Knight;83.98;43.82;4.82;4.00;36.00;32.00
59.00;A;Pikeman;83.68;63.76;B;Crossbowman;84.00;63.00;0.82;4.00;4.00;0.00
59.00;A;Knight;83.92;80.26;B;Crossbowman;84.00;81.00;0.74;8.00;3.00;0.00
59.00;A;Knight;83.98;43.82;B;Crossbowman;84.00;43.00;0.82;8.00;15.00;7.00
59.00;A;Crossbowman;80.20;45.87;B;Crossbowman;84.00;43.00;4.76;5.00;7.00;2.00
59.00;A;Crossbowman;80.50;46.18;B;Crossbowman;84.00;43.00;4.73;5.00;2.00;0.00
59.00;A;Crossbowman;80.32;55.69;B;Crossbowman;84.00;59.00;4.95;5.00;35.00;30.00
59.00;A;Crossbowman;80.16;56.09;B;Crossbowman;84.00;59.00;4.82;5.00;30.00;25.00
59.30;A;Knight;83.98;58.22;B;Crossbowman;84.00;59.00;0.78;8.00;25.00;17.00
59.30;A;Knight;83.98;58.27;B;Crossbowman;84.00;59.00;0.73;8.00;17.00;9.00
59.30;A;Knight;83.98;58.22;B;Crossbowman;84.00;59.00;0.78;8.00;9.00;1.00
59.30;A;Knight;83.98;58.27;B;Crossbowman;84.00;59.00;0.73;8.00;1.00;0.00
59.40;B;Crossbowman;84.00;83.00;A;Knight;83.93;80.58;2.42;4.00;62.00;58.00
59.50;B;Crossbowman;84.00;41.00;A;Knight;83.98;43.34;2.34;4.00;32.00;28.00
59.60;A;Crossbowman;79.52;63.07;B;Crossbowman;84.00;61.00;4.94;5.00;35.00;30.00
60.00;B;Crossbowman;84.00;61.00;A;Knight;83.97;62.40;1.40;4.00;52.00;48.00
60.20;A;Crossbowman;80.02;63.93;B;Crossbowman;84.00;61.00;4.95;5.00;30.00;25.00
60.40;A;Crossbowman;80.22;44.07;B;Crossbowman;84.00;41.00;4.87;5.00;35.00;30.00
60.50;A;Knight;83.99;41.90;B;Crossbowman;84.00;41.00;0.90;8.00;30.00;22.00
60.50;A;Knight;83.98;61.76;B;Crossbowman;84.00;61.00;0.76;8.00;25.00;17.00
60.50;A;Knight;83.98;61.77;B;Crossbowman;84.00;61.00;0.77;8.00;17.00;9.00
60.50;A;Crossbowman;80.30;43.97;B;Crossbowman;84.00;41.00;4.74;0.00;22.00;22.00
60.50;A;Crossbowman;80.27;43.98;B;Crossbowman;84.00;41.00;4.77;5.00;22.00;17.00
60.50;A;Crossbowman;80.22;44.03;B;Crossbowman;84.00;41.00;4.85;5.00;17.00;12.00
60.80;A;Knight;83.98;82.18;B;Crossbowman;84.00;83.00;0.82;8.00;35.00;27.00
60.80;A;Knight;83.99;41.90;B;Crossbowman;84.00;41.00;0.90;8.00;12.00;4.00
60.80;A;Crossbowman;81.33;45.02;B;Crossbowman;84.00;41.00;4.83;0.00;4.00;4.00
60.80;A;Crossbowman;81.24;45.10;B;Crossbowman;84.00;41.00;4.94;5.00;4.00;0.00
60.90;B;Crossbowman;84.00;39.00;A;Knight;83.99;41.90;2.90;4.00;28.00;24.00
61.00;B;Crossbowman;84.00;37.00;A;Knight;83.99;41.90;4.90;4.00;24.00;20.00
61.10;A;Pikeman;83.95;61.73;B;Crossbowman;84.00;61.00;0.73;4.00;9.00;5.00
61.10;A;Pikeman;83.91;61.79;B;Crossbowman;84.00;61.00;0.80;4.00;5.00;1.00
61.10;A;Pikeman;83.95;61.73;B;Crossbowman;84.00;61.00;0.73;4.00;1.00;0.00
61.10;A;Pikeman;83.96;82.16;B;Crossbowman;84.00;83.00;0.84;4.00;27.00;23.00
61.40;B;Crossbowman;84.00;83.00;A;Knight;83.98;82.18;0.82;4.00;58.00;54.00
61.70;A;Pikeman;83.98;82.21;B;Crossbowman;84.00;83.00;0.79;4.00;23.00;19.00
61.70;A;Pikeman;83.96;82.16;B;Crossbowman;84.00;83.00;0.84;4.00;19.00;15.00
61.70;A;Pikeman;83.98;82.21;B;Crossbowman;84.00;83.00;0.79;4.00;15.00;11.00
61.70;A;Pikeman;83.96;82.16;B;Crossbowman;84.00;83.00;0.84;4.00;11.00;7.00
61.70;A;Pikeman;83.98;82.21;B;Crossbowman;84.00;83.00;0.79;4.00;7.00;3.00
62.30;A;Knight;84.00;39.98;B;Crossbowman;84.00;39.00;0.98;8.00;35.00;27.00
62.30;A;Knight;83.99;39.92;B;Crossbowman;84.00;39.00;0.92;8.00;27.00;19.00
62.30;A;Knight;83.99;39.92;B;Crossbowman;84.00;39.00;0.92;8.00;19.00;11.00
62.40;B;Crossbowman;84.00;35.00;A;Knight;83.99;39.92;4.92;4.00;56.00;52.00
62.60;A;Knight;83.98;82.18;B;Crossbowman;84.00;83.00;0.82;8.00;3.00;0.00
62.60;A;Knight;84.00;39.98;B;Crossbowman;84.00;39.00;0.98;8.00;11.00;3.00
62.60;A;Crossbowman;81.16;42.81;B;Crossbowman;84.00;39.00;4.75;5.00;3.00;0.00
63.00;B;Crossbowman;84.00;37.00;A;Knight;83.99;39.60;2.60;4.00;52.00;48.00
64.10;A;Knight;84.00;38.00;B;Crossbowman;84.00;37.00;1.00;8.00;35.00;27.00
64.10;A;Knight;84.00;38.00;B;Crossbowman;84.00;37.00;1.00;8.00;27.00;19.00
64.40;B;Crossbowman;84.00;35.00;A;Knight;84.00;38.00;3.00;4.00;48.00;44.00
64.50;A;Knight;84.00;37.42;B;Crossbowman;84.00;37.00;0.42;8.00;19.00;11.00
64.50;A;Knight;84.00;37.42;B;Crossbowman;84.00;37.00;0.42;8.00;11.00;3.00
64.50;A;Crossbowman;81.81;41.45;B;Crossbowman;84.00;37.00;4.96;5.00;3.00;0.00
66.30;A;Knight;84.00;35.50;B;Crossbowman;84.00;35.00;0.50;8.00;35.00;27.00
66.30;A;Knight;84.00;35.50;B;Crossbowman;84.00;35.00;0.50;8.00;27.00;19.00
66.40;B;Crossbowman;84.00;35.00;A;Knight;84.00;35.50;0.50;4.00;20.00;16.00
66.50;A;Knight;84.00;35.44;B;Crossbowman;84.00;35.00;0.44;8.00;19.00;11.00
66.50;A;Knight;84.00;35.44;B;Crossbowman;84.00;35.00;0.44;8.00;11.00;3.00
66.50;A;Crossbowman;82.42;39.74;B;Crossbowman;84.00;35.00;5.00;0.00;3.00;3.00
66.50;A;Crossbowman;82.43;39.71;B;Crossbowman;84.00;35.00;4.96;5.00;3.00;0.00
